,업종명,인허가일자,업소명,소재지(도로명),소재지(지번),영업장면적(건물내부+건물외부),건물내부면적,건물외부면적,소재지전화,업태명,동,위도,경도
326,휴게음식점,2017-05-24,티블랙마곡점,"서울특별시 강서구 마곡중앙5로 6,",서울특별시 강서구 마곡동 760-0 마곡나루역보타닉푸르지오시티 (지상 1층) 140호,33.14,33.14,0.0,02-1111-1111,커피숍,마곡동 ,37.5682189,126.8279128
327,휴게음식점,2017-05-25,이디야커피(까치산역),"서울특별시 강서구 강서로17길 6,",서울특별시 강서구 화곡동 349-15 (지상 1층) ,130.0,130.0,0.0,  02-2602-7668,커피숍,화곡동 ,37.5603397,126.833454
328,휴게음식점,2017-05-30,향기있는 카페,"서울특별시 강서구 허준로 95-9,",서울특별시 강서구 가양동 1472-0 외 1필지 장애인자립장 및 보훈회관 (지상 1층) ,60.0,60.0,0.0,  02-3661-0360,커피숍,가양동 ,37.559803,126.8558032
329,휴게음식점,2017-06-01,브라운씨,"서울특별시 강서구 강서로47가길 20-10,",서울특별시 강서구 내발산동 700-5 (지상 1층) ,63.3,63.3,0.0,02-1111-1111,커피숍,내발산동,37.568413,126.826395
330,휴게음식점,2017-06-02,카페 글루세라(Glue Sera),"서울특별시 강서구 마곡중앙5로 6,",서울특별시 강서구 마곡동 760-0 마곡나루역보타닉푸르지오시티 (지하 1층) 130호,39.0,39.0,0.0,02-1111-1111,커피숍,마곡동 ,37.5725065,126.8127231
331,휴게음식점,2017-06-05,커피홀,"서울특별시 강서구 마곡중앙로 161-1,",서울특별시 강서구 마곡동 760-2 마곡나루역캐슬파크 (지상 1층) 116호,41.46,41.46,0.0,02-1111-1111,커피숍,마곡동 ,37.56061995,126.8465906
332,휴게음식점,2017-06-15,카페레오 마곡점,"서울특별시 강서구 마곡중앙6로 10,",서울특별시 강서구 마곡동 773-1 마곡역센트럴푸르지오시티 (지상 1층) 111호,48.2,48.2,0.0, 070-4101-8350,커피숍,마곡동 ,37.554538,126.8536054
333,휴게음식점,2017-06-16,우리동네일등가양커피집,"서울특별시 강서구 양천로 401,",서울특별시 강서구 가양동 1498-0 강서한강자이타워 (지상 1층) B동 108-1호,37.16,37.16,0.0,02-1111-1111,커피숍,가양동 ,37.5682189,126.8279128
334,휴게음식점,2017-06-19,빽다방 마곡나루역북부점,"서울특별시 강서구 마곡중앙5로1길 20,",서울특별시 강서구 마곡동 757-3 마곡나루역보타닉비즈타워 (지상 1층) 101호,42.35,42.35,0.0,  02-3662-0504,커피숍,마곡동 ,37.56579205,126.84145303266536
335,휴게음식점,2017-06-20,서울강서지역자활센터더마실카페,"서울특별시 강서구 양천로18길 16,",서울특별시 강서구 방화동 575-9 로뎀하우스 (지상 1층) 101호,38.4,38.4,0.0, 070-7799-7100,커피숍,방화동 ,37.5596199,126.838934
336,휴게음식점,2017-06-21,커피에 반하다(등촌점),"서울특별시 강서구 공항대로41길 66,",서울특별시 강서구 등촌동 698-1 세신종합상가 (지상 1층) 122호,22.05,22.05,0.0,  02-2659-8320,커피숍,등촌동 ,37.5596199,126.838934
337,휴게음식점,2017-06-22,요거프레소 강서구청점,"서울특별시 강서구 공항대로46길 57,",서울특별시 강서구 화곡동 1115-8 정원빌딩 (지상 1층) 102호,27.54,27.54,0.0,  02-2697-4912,커피숍,화곡동 ,37.5630967,126.8093859
338,휴게음식점,2017-06-22,이스트 빌,"서울특별시 강서구 마곡중앙로 161-17,",서울특별시 강서구 마곡동 759-3 보타닉파크타워1 (지상 1층) 107호,38.5,38.5,0.0,02-1111-1111,커피숍,마곡동 ,37.5515234,126.864002
339,휴게음식점,2017-06-30,캐시아 커피하우스,"서울특별시 강서구 강서로56가길 141,",서울특별시 강서구 등촌동 683-2 (지상 1층) ,283.5,283.5,0.0,02-1111-1111,커피숍,등촌동 ,37.5596199,126.838934
340,휴게음식점,2017-07-06,스트릿츄러스 NC강서점,"서울특별시 강서구 강서로56길 17,","서울특별시 강서구 등촌동 689 3동, 강서NC백화점 8층 ",6.6,6.6,0.0,02-1111-1111,커피숍,등촌동 ,37.5337093,126.8617914
341,휴게음식점,2017-07-14,자연드림 등촌점,"서울특별시 강서구 강서로56길 100,",서울특별시 강서구 등촌동 667-3 (지상1층) ,23.7,23.7,0.0,02-1111-1111,커피숍,등촌동 ,37.5560622,126.8424488
342,휴게음식점,2017-07-14,이디야 커피,"서울특별시 강서구 방화동로 95,",서울특별시 강서구 방화동 580-130 (지상1층) ,80.0,80.0,0.0,  02-2661-1320,커피숍,방화동 ,37.5552582,126.8202411
343,휴게음식점,2017-07-24,편의점&카페24,"서울특별시 강서구 등촌로 3,",서울특별시 강서구 화곡동 782-5 부경빌딩 (지상 1층) ,32.5,32.5,0.0,02-1111-1111,커피숍,화곡동 ,37.559803,126.8558032
344,휴게음식점,2017-07-24,아메리칸 트레일러 NC강서점,"서울특별시 강서구 강서로56길 17,",서울특별시 강서구 등촌동 689 강서NC백화점 8층 ,6.6,6.6,0.0, 070-4125-1140,커피숍,등촌동 ,37.5649833,126.810111
345,휴게음식점,2017-07-26,하늘가득,"서울특별시 강서구 곰달래로57길 23-7,",서울특별시 강서구 화곡동 803-25 (지상 1층) ,33.0,33.0,0.0,02-1111-1111,커피숍,화곡동 ,37.5578196,126.8119134
346,휴게음식점,2017-08-01,솔채카페,"서울특별시 강서구 공항대로42길 54-35,",서울특별시 강서구 내발산동 658-7 외 1필지 지원빌딩 (지상 2층) ,19.8,19.8,0.0,  02-3662-8350,커피숍,내발산동,37.5596199,126.838934
347,휴게음식점,2017-08-02,다빈,"서울특별시 강서구 마곡서로 168,",서울특별시 강서구 마곡동 758-1 마곡럭스나인오피스텔엘동 (지상 2층) 205호,85.8,85.8,0.0,  02-6014-0691,커피숍,마곡동 ,37.5595076,126.8354829
348,휴게음식점,2017-08-03,메가커피,"서울특별시 강서구 양천로 492,",서울특별시 강서구 등촌동 78-7 외 1필지 길훈엔트런스빌 (지상 1층) 105호,39.56,39.56,0.0,  02-3665-6635,커피숍,등촌동 ,37.559803,126.8558032
349,휴게음식점,2017-08-10,꽃보다 꽈배기,"서울특별시 강서구 방화동로5길 3,",서울특별시 강서구 방화동 612-6 1층 ,37.74,37.74,0.0,  02-2666-7704,커피숍,방화동 ,37.5456599,126.8588448
350,휴게음식점,2017-08-14,송정뜨락,"서울특별시 강서구 송정로 45,",서울특별시 강서구 공항동 60-28 1층 ,75.9,75.9,0.0,02-1111-1111,커피숍,공항동 ,37.5508352,126.8352338
351,휴게음식점,2017-08-16,파스쿠찌 강서NC백화점,"서울특별시 강서구 강서로56길 17,",서울특별시 강서구 등촌동 689 NC강서점 (지상 8층) ,145.2,145.2,0.0,  02-2667-9922,커피숍,등촌동 ,37.5603397,126.833454
352,휴게음식점,2017-08-25,바운트커피(BOUNTE COFFEE),"서울특별시 강서구 마곡동로4길 15,",서울특별시 강서구 마곡동 797-10 엠팰리체 (지상 1층) 103호,40.32,40.32,0.0,02-1111-1111,커피숍,마곡동 ,37.5508352,126.8352338
353,휴게음식점,2017-08-25,커피베이,"서울특별시 강서구 양천로 559,",서울특별시 강서구 가양동 449-19 가양이마트매장동 (지상 3층) ,13.22,13.22,0.0, 070-4726-2900,커피숍,가양동 ,37.5682189,126.8279128
354,휴게음식점,2017-08-28,프롬플랜츠,"서울특별시 강서구 등촌로39가길 4,",서울특별시 강서구 등촌동 516-4 (지상 1층) ,39.54,39.54,0.0,02-1111-1111,커피숍,등촌동 ,37.5303815,126.8538236
355,휴게음식점,2017-08-30,(주)커피빈코리아 양천향교역점,"서울특별시 강서구 강서로 457,",서울특별시 강서구 마곡동 784-1 대성석유(주)제1동 (지상 1~2층) ,173.81,173.81,0.0,  02-3665-9506,커피숍,마곡동 ,37.559803,126.8558032
356,휴게음식점,2017-08-30,카페미뇽(cafe mignon),"서울특별시 강서구 마곡동로 62,",서울특별시 강서구 마곡동 796-3 외 1필지 마곡사이언스타워 (지상 1층) 121호,47.79,47.79,0.0,02-1111-1111,커피숍,마곡동 ,37.5637935,126.8337543
357,휴게음식점,2017-09-05,까페 드 도서관,"서울특별시 강서구 강서로 385,",서울특별시 강서구 마곡동 794-1 우성에스비타워 (지상 10층) 1001일부호,40.0,40.0,0.0,02-1111-1111,커피숍,마곡동 ,37.5637935,126.8337543
358,휴게음식점,2017-09-06,스타벅스 마곡나루역점,"서울특별시 강서구 마곡중앙로 161-17,","서울특별시 강서구 마곡동 759-3 보타닉파크타워1, 105,203,204호 ",277.2,277.2,0.0,  02-3662-3504,커피숍,마곡동 ,37.5771896,126.8134939
359,휴게음식점,2017-09-08,달리는커피 화곡점,"서울특별시 강서구 곰달래로36길 13,",서울특별시 강서구 화곡동 857-14 (지상 1층) ,20.0,20.0,0.0,  02-2603-8284,커피숍,화곡동 ,37.5577022,126.8402191
360,휴게음식점,2017-09-20,커피에반하다 강서가양점,"서울특별시 강서구 양천로 551-24,",서울특별시 강서구 가양동 449-21 한화비지메트로2차 (지상 1층) 104일부호,21.75,21.75,0.0,02-1111-1111,커피숍,가양동 ,37.5520587,126.8657924
361,휴게음식점,2017-09-20,엘지사이언스파크 지 카페,"서울특별시 강서구 마곡중앙10로 10,",서울특별시 강서구 마곡동 770-0 엘지사이언스파크 (지하 1층) W동 ,25.0,25.0,0.0,02-1111-1111,커피숍,마곡동 ,37.561070099999995,126.8386387311638
362,휴게음식점,2017-09-20,엘지사이언스파크 엘 카페,"서울특별시 강서구 마곡중앙10로 10,",서울특별시 강서구 마곡동 770-0 엘지사이언스파크 (지하 1층) W동 ,25.0,25.0,0.0,02-1111-1111,커피숍,마곡동 ,37.5495585,126.8525475
363,휴게음식점,2017-09-21,감성커피 방화역점,"서울특별시 강서구 방화대로47가길 7,",서울특별시 강서구 방화동 830-3 방화샤르망1오피스텔 (지상 1층) 112호,31.35,31.35,0.0, 070-4411-4489,커피숍,방화동 ,37.5474357,126.8366692
364,휴게음식점,2017-09-25,통툰만화까페,"서울특별시 강서구 강서로52길 16,",서울특별시 강서구 내발산동 652-0 외 1필지 (지상 2층) ,66.0,66.0,0.0,  02-3661-4948,커피숍,내발산동,37.5517231,126.8386947
365,휴게음식점,2017-09-25,주스라이프,"서울특별시 강서구 공항대로61길 30,",서울특별시 강서구 염창동 273-1 (지상 1층) ,17.0,17.0,0.0,02-1111-1111,커피숍,염창동 ,37.5520587,126.8657924
366,휴게음식점,2017-10-11,빽다방 발산역플레이스점,"서울특별시 강서구 강서로 395,",서울특별시 강서구 마곡동 793-9 플레이스에이치 (지상 1층) 108호,37.24,37.24,0.0,02-1111-1111,커피숍,마곡동 ,37.5414946,126.8374399
367,휴게음식점,2017-10-11,블루포트 KC대학교점,"서울특별시 강서구 까치산로24길 47,",서울특별시 강서구 화곡동 953-1 케이씨대학교 학생복지관 1층 ,43.6,43.6,0.0,02-1111-1111,커피숍,화곡동 ,37.55222435,126.86308832880698
368,휴게음식점,2017-10-18,커피에반하다 우장산역점,"서울특별시 강서구 강서로 242,",서울특별시 강서구 화곡동 1165-1 강서힐스테이트 (지상 1층) 상가동 159~160호,53.34,53.34,0.0,02-1111-1111,커피숍,화곡동 ,37.5611331,126.8122158
369,휴게음식점,2017-10-30,투데이스커피(Today's coffee),"서울특별시 강서구 우장산로4길 4,",서울특별시 강서구 내발산동 670-25 1층 ,32.0,32.0,0.0,02-1111-1111,커피숍,내발산동,37.5714536,126.8402389
370,휴게음식점,2017-11-03,카페DA,"서울특별시 강서구 공항대로61길 55,",서울특별시 강서구 등촌동 633-33 연우빌라 1층 ,54.0,54.0,0.0,02-1111-1111,커피숍,등촌동 ,37.5388304,126.8392415
371,휴게음식점,2017-11-07,시럽,"서울특별시 강서구 강서로33길 26,",서울특별시 강서구 화곡동 1050-37 1층 ,4.95,4.95,0.0,02-1111-1111,커피숍,화곡동 ,37.5473,126.84874
372,휴게음식점,2017-11-09,DUK(디유케이)커피,"서울특별시 강서구 공항대로 509,",서울특별시 강서구 등촌동 649-14 우림보보카운티뷰오피스텔 104-1호,49.0,49.0,0.0,02-1111-1111,커피숍,등촌동 ,37.5668675,126.8159207
373,휴게음식점,2017-11-09,할리스커피 마곡퀸즈파크나인점,"서울특별시 강서구 공항대로 247,","서울특별시 강서구 마곡동 797-1 퀸즈파크나인 127호, 232호 ",150.01,150.01,0.0,  02-6421-9888,커피숍,마곡동 ,37.5596199,126.838934
374,휴게음식점,2017-11-13,카페조이,"서울특별시 강서구 양천로49길 29,",서울특별시 강서구 가양동 275-5 (지상 1층) ,115.4,115.4,0.0,  02-3663-8181,커피숍,가양동 ,37.5637935,126.8337543
375,휴게음식점,2017-11-16,누쿠이커피팩토리,"서울특별시 강서구 강서로29길 74-1,",서울특별시 강서구 화곡동 380-9 (지상 1층) ,80.33,80.33,0.0,  02-6083-9135,커피숍,화곡동 ,37.559803,126.8558032
376,휴게음식점,2017-11-28,카페올디네리,"서울특별시 강서구 까치산로 125,",서울특별시 강서구 화곡동 977-22 (지상 1층) ,30.0,30.0,0.0,02-1111-1111,커피숍,화곡동 ,37.559803,126.8558032
377,휴게음식점,2017-12-05,스타벅스 방화DT,"서울특별시 강서구 방화대로 375,",서울특별시 강서구 방화동 293-4 외 2필지 세움빌딩 (지상 2~3층) ,373.97,373.97,0.0,  02-2661-8843,커피숍,방화동 ,37.5581635,126.8034678
378,휴게음식점,2017-12-07,더벤티 NC강서점,"서울특별시 강서구 강서로56길 17,",서울특별시 강서구 등촌동 689 엔씨백화점 (지하 1층) ,12.54,12.54,0.0,  02-2667-9838,커피숍,등촌동 ,37.5603397,126.833454
379,휴게음식점,2017-12-14,엘지사이언스파크 7층 구내식당 카페,"서울특별시 강서구 마곡중앙10로 30,",서울특별시 강서구 마곡동 770-1 엘지사이언스파크 (지상 7층) 통합지원센터동 ,48.84,48.84,0.0,  02-6924-4804,커피숍,마곡동 ,37.5637935,126.8337543
380,휴게음식점,2017-12-19,더플롯(가양역점),"서울특별시 강서구 양천로 510,",서울특별시 강서구 등촌동 628-13 현대프린스텔 (지상 1층) 104호,39.44,39.44,0.0,02-1111-1111,커피숍,등촌동 ,37.5637935,126.8337543
381,휴게음식점,2017-12-21,매머드익스프레스강서한강자이타워16호,"서울특별시 강서구 양천로 401,",서울특별시 강서구 가양동 1498-0 강서한강자이타워 (지상 1층) A동 116호,42.19,42.19,0.0,  02-2638-5115,커피숍,가양동 ,37.55080585,126.86944255211321
382,휴게음식점,2017-12-22,할리스 김포공항점,"서울특별시 강서구 하늘길 112,","서울특별시 강서구 공항동 1373-5 김포국제공항 국내선, 1층 ",102.2,102.2,0.0,  02-2064-0312,커피숍,공항동 ,37.5465833,126.861981
383,휴게음식점,2017-12-26,투썸플레이스 마곡점,"서울특별시 강서구 마곡중앙6로 40,",서울특별시 강서구 마곡동 774-8 장흥빌딩 ,309.93,309.93,0.0,  02-3662-5800,커피숍,마곡동 ,37.561647,126.8295852
384,휴게음식점,2017-12-28,Lcafe(엘카페),"서울특별시 강서구 마곡중앙10로 30,",서울특별시 강서구 마곡동 770-1 엘지사이언스파크 (지하 1층) ,20.2,20.2,0.0,  02-3400-7784,커피숍,마곡동 ,37.5637935,126.8337543
385,휴게음식점,2018-01-02,(주)행복마루,"서울특별시 강서구 마곡중앙10로 70,",서울특별시 강서구 마곡동 789-0 엘지사이언스파크 (지하 1층) ,50.0,50.0,0.0,02-1111-1111,커피숍,마곡동 ,37.5581635,126.8034678
386,휴게음식점,2018-01-12,CU 염창월드점,"서울특별시 강서구 공항대로59다길 122,",서울특별시 강서구 염창동 272-12 ,3.3,3.3,0.0,  02-2668-1254,커피숍,염창동 ,37.559803,126.8558032
387,휴게음식점,2018-01-15,오브드(ovd),"서울특별시 강서구 등촌로39나길 20,",서울특별시 강서구 등촌동 524-1 (지상 1층) ,61.12,61.12,0.0,02-1111-1111,커피숍,등촌동 ,37.5581635,126.8034678
388,휴게음식점,2018-01-23,위드유 마곡카페,"서울특별시 강서구 마곡중앙8로 71,",서울특별시 강서구 마곡동 789-4 엘지사이언스파크 (지하 1층) ,50.0,50.0,0.0, 070-5213-7247,커피숍,마곡동 ,37.5682189,126.8279128
389,휴게음식점,2018-01-24,드롭탑엘지사이언스,"서울특별시 강서구 마곡중앙10로 30,",서울특별시 강서구 마곡동 770-1 엘지사이언스파크 (지하 1층) ,29.39,29.39,0.0,  02-3400-7784,커피숍,마곡동 ,37.5552582,126.8202411
390,휴게음식점,2018-01-26,플레이보6라이트(공차),"서울특별시 강서구 하늘길 112,",서울특별시 강서구 공항동 1373 김포공항 국내선청사 ,14.6,14.6,0.0,02-1111-1111,커피숍,공항동 ,37.5594349,126.82461995443008
391,휴게음식점,2018-01-26,오늘의 커피,"서울특별시 강서구 양천로 344,",서울특별시 강서구 마곡동 776-2 마곡센트럴대방디엠시티오피스텔 (지상 1층) 122-2호,49.0,49.0,0.0,  02-6502-5215,커피숍,마곡동 ,37.5677465,126.8023922
392,휴게음식점,2018-02-08,백미당 김포공항점,"서울특별시 강서구 하늘길 112,",서울특별시 강서구 공항동 1373 김포공항 ,22.28,22.28,0.0,  02-2663-2677,커피숍,공항동 ,37.5307444,126.8537509
393,휴게음식점,2018-02-09,카페게이트 마곡나루점,"서울특별시 강서구 마곡중앙로 161-11,",서울특별시 강서구 마곡동 760-1 힐스테이트에코마곡나루역라마다앙코르서울 (지상 1층) 104호,33.02,33.02,0.0,  02-2658-1812,커피숍,마곡동 ,37.5465125,126.8500312
394,휴게음식점,2018-02-09,하롱하롱,"서울특별시 강서구 마곡서로 152,",서울특별시 강서구 마곡동 759-1 두산더랜드타워 ,73.78,73.78,0.0,  02-6989-9555,커피숍,마곡동 ,37.55710845,126.86419336669849
